"","X1","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"131","ENSMUSG00000021866",2.98352340364079,4.70938534642762,1.76262838968975,2.67179705828779,0.00754462613939224,0.0692476880893905
"132","ENSMUSG00000107745",10.3286424488739,2.22207642964325,0.831600954237596,2.67204651259742,0.00753901978077925,0.0692271080093153
"133","ENSMUSG00000113511",27.8627217229734,1.12562018966834,0.421035790832155,2.67345488003196,0.00750743746055396,0.0691221691558297
"134","ENSMUSG00000032719",41.7791755988182,1.04284149030992,0.390010720839974,2.67387903610426,0.00749794913005841,0.069065710473743
"135","ENSMUSG00000018727",49.6704346808029,0.951350335228092,0.355749278530608,2.6742157824116,0.00749042380691333,0.0690272911324059
"136","ENSMUSG00000097601",81.9484260220211,0.747169691782787,0.279246817463458,2.67566054492478,0.00745821427827324,0.0687920813170357
"137","ENSMUSG00000027408",71.7501507903484,0.919591242580985,0.343665387946835,2.67583316456427,0.00745437421594427,0.0687874944465028
"138","ENSMUSG00000086534",68.7009884399713,0.823676988663381,0.307546000139189,2.67822370731729,0.00740137669145515,0.0683904488355474
"139","ENSMUSG00000041695",22.8514526789934,1.38528770199583,0.516908134573173,2.67994951006083,0.00736332656280627,0.0681306357956058
"140","ENSMUSG00000098127",3.09721526608245,4.75796117900787,1.77147670464191,2.68587284638871,0.00723406129259398,0.0672232562942208
"141","ENSMUSG00000097261",7.9359645465793,2.87795658462333,1.07093371412147,2.68733400272512,0.00720248919848779,0.0670342934086304
"142","ENSMUSG00000106497",4.19552897299574,4.15973633109919,1.54723081671357,2.6885040591001,0.00717729630741478,0.066831718928101
"143","ENSMUSG00000035069",122.074570417507,0.600630860627026,0.223334719370904,2.68937522262056,0.00715859038189712,0.0667580432994858
"144","ENSMUSG00000113425",64.8190408760824,1.04059386587858,0.386841869986581,2.68997217368088,0.00714579772184937,0.0667075917889441
"145","ENSMUSG00000106384",10.9294185046435,2.82126428867808,1.04849654717845,2.69077117733026,0.00712870719285144,0.0665885322807522
"146","ENSMUSG00000106047",2.8113035628341,4.60124882443778,1.70966453419716,2.69131676560074,0.00711705826082226,0.0665099113947323
"147","ENSMUSG00000024659",31.6831708349674,3.58936099160863,1.3332901095249,2.69210801607734,0.00710019452362505,0.0664126376850711
"148","ENSMUSG00000111774",10.3741721136448,2.25624796702718,0.838053646083294,2.69224765928998,0.00709722206750918,0.0664126376850711
"149","ENSMUSG00000006219",32.8065608323704,1.07944912584015,0.400741333660621,2.69363061698624,0.00706784459064991,0.0662003213410987
"150","ENSMUSG00000115632",11.9413864809385,2.68927913591051,0.998282656363161,2.69390549737467,0.00706201846895824,0.0661758725201379
"151","ENSMUSG00000044937",143.278885678177,0.661021335523114,0.24524973238008,2.69529890658019,0.00703255128224391,0.0659297677840615
"152","ENSMUSG00000090006",3.11968131402848,4.76052406546292,1.76557736259151,2.69629876680987,0.00701147478124019,0.06579212405306
"153","ENSMUSG00000103506",4.29656898544583,4.20139196176745,1.55771611171114,2.69714868465491,0.00699360360584838,0.0657143264845424
"154","ENSMUSG00000042784",6.0273259560977,3.67378608429672,1.36050447405947,2.70031165229093,0.00692745492182333,0.0652459609206409
"155","ENSMUSG00000105980",14.3032792476532,1.81151317478173,0.670685757112303,2.70098649862697,0.00691341449123199,0.0651691449384205
"156","ENSMUSG00000111971",80.8240797231112,0.735650152262087,0.272083219413897,2.70376891984288,0.0068557947748494,0.0647380150435747
"157","ENSMUSG00000035385",6.29700562246639,3.91666937926436,1.44740290595239,2.7059980072979,0.00680994546037872,0.0645091617546307
"158","ENSMUSG00000000184",21.1258819649565,1.98863952721702,0.734437515186491,2.7077041764568,0.00677503823368391,0.0643659369759206
"159","ENSMUSG00000113986",91.2991784930578,0.691308860527983,0.255149745278937,2.70942406692284,0.00674001311387439,0.064092416754763
"160","ENSMUSG00000112655",2.99922307411635,4.68212930235444,1.72557138445982,2.71337908389119,0.00666008691409908,0.0635084654857881
"161","ENSMUSG00000115579",41.9162920429376,1.36372518249665,0.502314623526188,2.71488250316797,0.00662992881314244,0.0633088979660534
"162","ENSMUSG00000037708",48.1542898341841,0.909529547543097,0.334997760495736,2.71503172497977,0.0066269421807682,0.0633088979660534
"163","ENSMUSG00000105087",17.725081072705,1.78902875341084,0.658865971092717,2.71531515043001,0.00662127283119895,0.0632849755320075
"164","ENSMUSG00000109005",42.5804425245538,1.31138013526265,0.482594226531521,2.71735562335203,0.00658058587024867,0.0630128868815957
"165","ENSMUSG00000111400",6.29721620575018,3.88606917550779,1.42982416192194,2.71786509068655,0.00657046224902869,0.0629455177656017
"166","ENSMUSG00000078771",4.04803725327474,4.14923965747196,1.5261592719431,2.71874615824937,0.0065529876134893,0.0628073493760516
"167","ENSMUSG00000084391",11.3938790676498,2.31941021165397,0.853103201011744,2.71879206279293,0.00655207831329241,0.0628073493760516
"168","ENSMUSG00000080731",4.14833242361414,4.17067783515447,1.53396681429827,2.71888400471191,0.00655025742294203,0.0628073493760516
"169","ENSMUSG00000028174",8.05716759088307,3.93695454099854,1.44663305406565,2.72146037997268,0.00649941755790737,0.0624684794519467
"170","ENSMUSG00000033446",81.898814497592,0.837759193672178,0.307784587826245,2.72190105290497,0.00649075735036243,0.0624143947456814
"171","ENSMUSG00000105304",30.1402732133293,1.6921369240868,0.620813408326045,2.72567715418625,0.00641697302836193,0.0619168635983681
"172","ENSMUSG00000103706",5.88897705376773,3.38439187469988,1.24006286879776,2.72920991334984,0.00634862775836352,0.0613343014138988
"173","ENSMUSG00000097709",111.908886687689,0.626212137397183,0.229133097111205,2.7329623930028,0.00627674986239641,0.0608111858137445
"174","ENSMUSG00000038059",107.440084736655,1.09352588051865,0.400087287601307,2.73321826113197,0.00627187554785151,0.0607925836192597
"175","ENSMUSG00000037466",8.98551040090204,2.65667167098018,0.970297455786776,2.73799715245671,0.0061814611147968,0.0600860211716054
"176","ENSMUSG00000109741",3.49580997825894,4.93796043805478,1.80347945046454,2.73801868758907,0.00618105635009848,0.0600860211716054
"177","ENSMUSG00000097081",10.8741721580235,2.07432700095025,0.757593937049603,2.7380459366248,0.0061805442236369,0.0600860211716054
"178","ENSMUSG00000024165",53.5155606740677,0.845885712813015,0.308920532234069,2.73819841852431,0.006177679138628,0.0600860211716054
"179","ENSMUSG00000107881",3.58292130874839,4.98135785521839,1.81747731366853,2.74080882207197,0.00612881564550472,0.0598002694894244
"180","ENSMUSG00000056069",117.636994120568,0.658591939642053,0.240108078010457,2.74289788623176,0.00608996201977032,0.0596190477844118
"181","ENSMUSG00000104379",45.1284566124405,0.963910645761664,0.351308812310022,2.74377018732748,0.00607380422319678,0.0595174968118778
"182","ENSMUSG00000041736",12.8038946505295,1.98330690606004,0.722102933200134,2.74657090405469,0.00602218672339306,0.0590904840852717
"183","ENSMUSG00000105643",21.4170423430323,1.58696744080107,0.577270365189651,2.74908870521996,0.00597612108476348,0.0587000571275718
"184","ENSMUSG00000102407",12.0078577814619,2.48498453779137,0.903743334055801,2.74965739070993,0.00596576048427963,0.0586262747113211
"185","ENSMUSG00000114595",60.1075287133671,1.08436158348301,0.394255403080569,2.75040386259822,0.0059521854480563,0.058543621960721
"186","ENSMUSG00000017969",235.691249380687,0.689574322270189,0.250513547491761,2.75264283778054,0.00591163514805663,0.0582055636730666
"187","ENSMUSG00000028167",4.17598020612696,4.20270362168093,1.52525702013779,2.75540683713835,0.0058619195716165,0.0577990325561688
"188","ENSMUSG00000023484",215.219412652504,4.99718150833916,1.81259642120432,2.75691899745612,0.00583488039381709,0.0576429038617225
"189","ENSMUSG00000028173",77.91043039659,0.836034419615018,0.302172057531551,2.76674960102068,0.00566182242846221,0.0563662225122861
"190","ENSMUSG00000104936",19.3943987176048,2.03142659986567,0.733887898125311,2.76803392596455,0.00563955847258466,0.0561717493944081
"191","ENSMUSG00000111064",6.68972216217189,3.29469174276499,1.18923298608749,2.77043420533123,0.00559816090995665,0.0558134472892868
"192","ENSMUSG00000105469",38.0606743109548,1.09472832407995,0.395141594629111,2.77047098802011,0.00559752865833198,0.0558134472892868
"193","ENSMUSG00000045005",46.0826838118805,1.43377726040848,0.51732950300564,2.77149718328136,0.00557991550696687,0.0556855001466364
"194","ENSMUSG00000009145",292.220282384268,0.61911151606571,0.223361094301173,2.77179657452304,0.00557478632246375,0.0556613066199219
"195","ENSMUSG00000034206",133.164475111095,0.614241513959287,0.221575867237088,2.7721498808444,0.00556873893508134,0.0556549343400213
"196","ENSMUSG00000001665",2.98892587786126,4.71511034050851,1.69986718285393,2.77381102951364,0.00554038505950266,0.0554339058785849
"197","ENSMUSG00000033249",29.5216395359722,1.45167570011868,0.523022987521475,2.77554856049052,0.00551086689223656,0.0551870020234788
"198","ENSMUSG00000006611",5.39081548544602,3.66655162612276,1.32090278512552,2.77579218350604,0.00550673945096113,0.0551870020234788
"199","ENSMUSG00000102440",351.330174227726,0.60848512428723,0.218845738778162,2.78042939142642,0.0054287063884224,0.054594768739764
"200","ENSMUSG00000105726",7.84032883450851,2.94179389919105,1.05577497394133,2.78638343567568,0.00532997835271741,0.0539117645152752
"201","ENSMUSG00000102415",12.8875279676339,2.16860191828712,0.777787822361767,2.78816645869065,0.00530072997076767,0.0536803254618391
"202","ENSMUSG00000050953",62.1866990236523,3.03883132206513,1.08908724333661,2.7902551798836,0.00526665140315771,0.0534931651402662
"203","ENSMUSG00000018339",130.579612978685,2.92203574898756,1.04715872328767,2.79044206384827,0.00526361196143137,0.0534886947863382
"204","ENSMUSG00000112483",3.01916978592505,4.72081633551561,1.69161431968352,2.79071670213741,0.00525914817696203,0.053469738728026
"205","ENSMUSG00000110250",51.6414229827148,1.04462975713243,0.37427637385204,2.79106518635184,0.00525348907348271,0.0534386051182043
"206","ENSMUSG00000046109",2.95494180427224,4.69199343203624,1.68106900738997,2.79107723205309,0.00525329355937624,0.0534386051182043
"207","ENSMUSG00000024079",28.9288108701071,1.8145231566863,0.649855751806677,2.79219373167309,0.00523520013823515,0.0534014165376137
"208","ENSMUSG00000029442",87.1081978144103,0.716651535827454,0.256649650017555,2.79233396881092,0.00523293151128753,0.0534014165376137
"209","ENSMUSG00000107021",252.57091258211,0.601157522197559,0.215223277658052,2.7931807783017,0.00521925147282548,0.0533011200038723
"210","ENSMUSG00000054426",101.311372661392,0.770431911847356,0.275707638691493,2.79438000159815,0.00519993353674842,0.053156598270844
"211","ENSMUSG00000115380",16.4755001462343,1.73391644145516,0.62009219653628,2.79622361181208,0.00517036134303996,0.0529068601278351
"212","ENSMUSG00000097385",11.3033753097816,2.13849752098444,0.764753771814671,2.79632163946056,0.00516879320662446,0.0529068601278351
"213","ENSMUSG00000109387",13.5077818277462,2.80072592005251,1.00093726894114,2.79810334469343,0.00514036627854361,0.0527047619730296
"214","ENSMUSG00000037140",3.28368882643349,4.85014018473482,1.73298231633004,2.79872456806485,0.00513048799135588,0.0526559510653972
"215","ENSMUSG00000025597",22.1564985729883,1.86853015748442,0.667131855438633,2.80084085664876,0.00509696480026025,0.0523902805493283
