"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000026203",1462.22885675739,-0.733596373529585,0.0946063212830693,-7.75420039147922,8.89018492150085e-15,1.12338336708855e-12
"ENSMUSG00000026204",1550.18836177275,-2.26325874779955,0.317116243976961,-7.13700036117979,9.53895947721083e-13,8.05690640475155e-11
"ENSMUSG00000101840",104.044290675107,-2.18207947154773,0.303447411966248,-7.19096418522244,6.43353582992844e-13,5.55082704294041e-11
"ENSMUSG00000033061",12.9165776020721,-2.17905881169884,0.679750077795881,-3.20567644326651,0.00134745407903401,0.0131630769494299
"ENSMUSG00000056055",684.616002611242,-0.731140374107301,0.112673196254801,-6.48903553293981,8.63875927023525e-11,5.50138130034664e-09
"ENSMUSG00000079429",94.6252752734387,-0.811226402437131,0.254576100192915,-3.18657722316585,0.00143967049096934,0.0138429191366542
"ENSMUSG00000049866",87.0938290727452,-0.680577338302563,0.288899905059387,-2.35575480082855,0.0184851148223284,0.0994465714611886
"ENSMUSG00000036206",20.8626360987927,1.70343850459091,0.54926417790441,3.10131003097632,0.001926664517064,0.0175179105778148
"ENSMUSG00000044337",94.5556686869237,-0.715961391759723,0.267841506296335,-2.6730785741908,0.00751586439793982,0.0506213639443335
"ENSMUSG00000118489",59.4161542353601,-0.750832394773773,0.305789797621648,-2.45538733016453,0.0140732861309648,0.0814169805543364
"ENSMUSG00000050840",361.868197856589,0.91189069208082,0.158470821951769,5.75431288138555,8.69949036658829e-09,3.73287223002697e-07
"ENSMUSG00000036086",103.464673780304,-0.620800872404066,0.246473748220999,-2.51873019696779,0.0117778867154911,0.0711595865274367
"ENSMUSG00000026355",43.8231599967882,0.878304231130431,0.372443706295859,2.35822009147533,0.0183628022447703,0.0991531803976141
"ENSMUSG00000013275",1257.44813882341,-0.713303907782689,0.101864762488197,-7.00245983359886,2.51507004236732e-12,2.00805194228411e-10
"ENSMUSG00000103966",31.9227140007773,-0.965938362756788,0.399844567678776,-2.41578463442524,0.0157013452100196,0.0879801633835177
"ENSMUSG00000079330",19.1256791052327,-1.52674775370169,0.485479061770228,-3.14482719014621,0.0016618496358043,0.0155054435787136
"ENSMUSG00000053024",28.4411879695094,1.54356257730779,0.538399782156905,2.86694502572803,0.00414454999068581,0.0324053370429192
"ENSMUSG00000070644",109.133263973561,-0.832508130789126,0.230109177407812,-3.61788321599061,0.000297022356270396,0.00384714670978798
"ENSMUSG00000010311",26.8448457581797,1.89298946584935,0.558079260922759,3.39197242828802,0.000693914225368245,0.00774404415070208
"ENSMUSG00000041577",56.3107211590939,1.70336803100157,0.423548618197127,4.02165880803038,5.77897256591865e-05,0.000945371577348242
"ENSMUSG00000064246",24.9324845083682,2.30098209187893,0.616784981478197,3.73060655005633,0.000191019336262668,0.00269137691689491
"ENSMUSG00000026452",995.761287330726,1.33194880773855,0.120343500080884,11.067891550797,1.79575971385143e-28,8.47598584937876e-26
"ENSMUSG00000026407",2123.14545996346,-1.33189194376245,0.107565813595787,-12.3821119297946,3.26632916164489e-35,2.27904566895988e-32
"ENSMUSG00000102717",492.193798367509,-1.35471566451558,0.133227413692126,-10.1684452694261,2.74251097832973e-24,8.80236323604712e-22
"ENSMUSG00000026365",28.2579758543654,2.00322880566031,0.499548724576899,4.01007690962873,6.06989734011629e-05,0.000987928118805134
"ENSMUSG00000052726",177.689072152688,0.970614687229498,0.184994190439997,5.24673064014039,1.54821997267738e-07,5.03972294554292e-06
"ENSMUSG00000006007",88.476284721972,-1.38012220265565,0.247737268668403,-5.5709107074356,2.53411187636053e-08,9.70582992645198e-07
"ENSMUSG00000103928",42.5756732459733,0.974695750243919,0.351397208512968,2.77377203526632,0.0055410491499292,0.0401819958237975
"ENSMUSG00000103670",43.8319278020351,0.979922446114125,0.385048937004884,2.54492962306684,0.0109299764527769,0.0672820337990657
"ENSMUSG00000026691",11.0519021793251,1.99094757034917,0.837739265921688,2.37657186589997,0.0174743570631139,0.0954812673302185
"ENSMUSG00000040918",181.280773503458,-0.607693452479276,0.166259836864903,-3.65508269428333,0.000257099093209245,0.00342116604297012
"ENSMUSG00000040848",116.055051758802,0.818818761547188,0.210195777385078,3.89550528432887,9.79942255132449e-05,0.0015002721965867
"ENSMUSG00000026566",101.773721766478,0.626361292096746,0.256688194197157,2.44016400542228,0.0146805953235763,0.0837718778170691
"ENSMUSG00000040612",46.1758660009552,1.3266707726911,0.417314901997887,3.17906397863986,0.0014775147507836,0.0140802593352585
"ENSMUSG00000102752",15.1101612959922,1.88194194650001,0.758980219109922,2.47956652771138,0.0131542188479644,0.0773431500086763
"ENSMUSG00000038473",17.0777243805098,2.28975489234491,0.637893745747933,3.58955532580142,0.00033124252561744,0.00420885198029191
"ENSMUSG00000038370",2119.62583049451,-0.958753815194087,0.124210245038143,-7.71879819494493,1.17431656159905e-14,1.46088621554586e-12
"ENSMUSG00000007122",122.559198642807,0.825260607891403,0.247147477882132,3.33914234109636,0.000840374908559001,0.00901822730688531
"ENSMUSG00000104279",41.8329992907585,-0.949792723863507,0.353001479070432,-2.69061967208925,0.00713194503769752,0.0488699632642911
"ENSMUSG00000026494",107.972515457463,-0.626691944769542,0.245544767926771,-2.55225126587279,0.0107029300750843,0.0662145805107758
"ENSMUSG00000038776",267.600657692735,-0.757732557430325,0.164512168711055,-4.60593622567329,4.10614227980266e-06,9.41362447232472e-05
"ENSMUSG00000026509",226.048837079822,0.632277212241189,0.168224146682671,3.75854016625735,0.000170907605467537,0.00244886183262771
"ENSMUSG00000051295",73.7111242868184,-0.923556600644892,0.336585163595845,-2.74390169423467,0.00607137164861912,0.043226873210754
"ENSMUSG00000104245",50.9784825231905,0.866049048630952,0.327635385805258,2.64333184433784,0.00820945321048146,0.0539497563971361
"ENSMUSG00000026610",5622.17212256357,-0.830405003193782,0.110108275060671,-7.5417129433389,4.63837889333115e-14,5.10146874506478e-12
"ENSMUSG00000026609",306.603319473447,-0.73455068821784,0.136556073983819,-5.37911399169896,7.48533043156267e-08,2.62280748396764e-06
"ENSMUSG00000037461",636.289018520088,0.605405771322872,0.122878451172387,4.92686687980422,8.35586408880784e-07,2.2805256275032e-05
"ENSMUSG00000037434",362.344167324731,-1.01150365515425,0.198837376006817,-5.08709014103852,3.63599043490417e-07,1.08256724488575e-05
"ENSMUSG00000058248",99.5042178881591,-1.01793803435622,0.272295139662185,-3.73836285002771,0.00018522249126502,0.00262352210045987
"ENSMUSG00000016262",169.204071906394,-0.721771074822435,0.181371361103199,-3.97952063893787,6.90543653042902e-05,0.00110486984486864
"ENSMUSG00000097325",88.6804897758345,-0.70074455217887,0.241127277570121,-2.90611895609815,0.00365942300429394,0.0292899852233961
"ENSMUSG00000096929",1729.15636044144,1.00335102000893,0.333796721612714,3.00587439912926,0.00264818359268193,0.0227103439601972
"ENSMUSG00000016493",461.452772912831,1.26369665875937,0.381008312652449,3.31671676652393,0.000910819009594064,0.00964364666405598
"ENSMUSG00000050530",472.408061280383,1.19420782791453,0.13307104147488,8.97421268127645,2.85385458098485e-19,5.94787770333051e-17
"ENSMUSG00000048186",159.823157969857,0.593127559359508,0.196691004218128,3.01552967161496,0.00256530837994718,0.0221336289115798
"ENSMUSG00000045319",87.6505476322404,-1.54432306956594,0.254473103779082,-6.06870842785268,1.28942996555063e-09,6.56913399592268e-08
"ENSMUSG00000026773",714.371013313941,-1.38657249838284,0.120245356081454,-11.5311937489176,9.18610359530737e-31,4.75543840314492e-28
"ENSMUSG00000047909",406.702894530199,0.653397922984772,0.156218631632603,4.18258639290505,2.88211441441532e-05,0.000517362104278938
"ENSMUSG00000026730",150.524510837354,-0.663355941002298,0.197780089092761,-3.35400769635196,0.000796501473523441,0.00867770240808159
"ENSMUSG00000049630",301.26687738053,-1.07069408292089,0.20604553897903,-5.19639536107529,2.03189886829682e-07,6.40626975214684e-06
"ENSMUSG00000102900",184.641949746946,-1.17168685136794,0.240586582367157,-4.87012550674934,1.11527386377684e-06,2.94373601412677e-05
"ENSMUSG00000026728",202.645721556204,1.21348321981338,0.254189950408005,4.77392287879831,1.80671591807145e-06,4.50220140577804e-05
"ENSMUSG00000103901",51.9449635530609,0.79293056978723,0.335163443107311,2.36580267357306,0.0179910306034412,0.0976296017302297
"ENSMUSG00000026956",115.94743621451,-0.750985294614103,0.216818775162982,-3.46365435396261,0.000532890765133343,0.00623311297292995
"ENSMUSG00000087515",96.2856369254464,0.799696569884987,0.252733256553353,3.16419208453546,0.00155514121123513,0.0146805330340596
"ENSMUSG00000009216",1391.06575445571,-0.671074468476391,0.12187655120088,-5.5061819674427,3.66699498566037e-08,1.36222072985828e-06
"ENSMUSG00000085008",456.646378800535,-0.824435475191619,0.148025227602685,-5.56956059817377,2.55382559127098e-08,9.75804597350396e-07
"ENSMUSG00000000889",30.8989798575175,-1.33834104499381,0.380249961915559,-3.51963492185968,0.000432141178041858,0.00524981197972425
"ENSMUSG00000015335",81.7423034133765,0.813743687942545,0.263653105760327,3.08641798698277,0.00202583823025351,0.0182439124125187
"ENSMUSG00000039021",137.240620355209,-0.724141214766414,0.232851190203499,-3.10988839753644,0.00187158043897859,0.0170945491660378
"ENSMUSG00000026864",6435.53220285598,-0.888761209030479,0.251721277907251,-3.53073532924758,0.000414406191717299,0.00508439645617677
"ENSMUSG00000057110",279.009386409057,0.627246762826901,0.148476490360575,4.22455273089789,2.39415790902997e-05,0.000442643388526646
"ENSMUSG00000107468",128.361333473724,0.633122890837981,0.265525065546873,2.38441854645251,0.0171061344184031,0.0940134401186759
"ENSMUSG00000049744",100.503732047178,0.729238004453437,0.258440071835949,2.82169092150825,0.00477711929872502,0.0361278089094906
"ENSMUSG00000026826",130.48972079183,-0.959667732652143,0.253210567696,-3.7899987405119,0.000150648048611588,0.00220382851788402
"ENSMUSG00000026827",119.508535239959,-0.618441610771473,0.20486731342644,-3.01874223090025,0.00253826396151774,0.0219522372988189
"ENSMUSG00000026834",22.8618791982351,1.24649166529166,0.51272573165766,2.43110807265653,0.0150527238963031,0.0852987687457178
"ENSMUSG00000060703",76.4901000643868,1.20987787758995,0.26745032045712,4.52374809468185,6.07540283946679e-06,0.000133012366668162
"ENSMUSG00000026980",128.925909866484,0.88231007829976,0.204520059243824,4.31405154859597,1.60289545881964e-05,0.000309918871363104
"ENSMUSG00000086196",29.1097087374934,1.39194642503886,0.425738955509192,3.2694833466063,0.00107744079384091,0.0110202484764557
"ENSMUSG00000026893",143.245441852537,0.699094636500275,0.211718329682537,3.30200336243224,0.000959969193798349,0.0100493056895472
"ENSMUSG00000075307",261.520387216282,-1.3547959789876,0.165123608759784,-8.20473819076055,2.31093923140981e-16,3.60057794035578e-14
"ENSMUSG00000041921",612.604673194748,0.651128266465317,0.136031264611446,4.7866074635502,1.69624132200012e-06,4.25998133575242e-05
"ENSMUSG00000027111",33.5932154195455,1.12483926239665,0.415469623920102,2.70739230411936,0.0067814069241203,0.047032742529892
"ENSMUSG00000006494",1341.19849890039,-0.633174265209306,0.103631908056087,-6.10983892013858,9.97317480871034e-10,5.14628647363934e-08
"ENSMUSG00000051747",336.820629394661,-1.36094513051556,0.187368935240873,-7.26345126936861,3.77336416454852e-13,3.42118350919066e-11
"ENSMUSG00000026999",53.1011859354335,1.02470351029005,0.340864884915725,3.00618677850433,0.0026454644486831,0.0227028949050622
"ENSMUSG00000034059",1716.71745149524,-0.886623513032262,0.104479545915609,-8.48609653939744,2.13693937330003e-17,3.89700034803623e-15
"ENSMUSG00000023224",142.929224495067,1.58443324234779,0.229678696383681,6.89847716525251,5.25629368458657e-12,3.997772561623e-10
"ENSMUSG00000075224",184.200145431782,-0.601472128907445,0.191566363318744,-3.13975855931798,0.00169087127984382,0.0157395288921941
"ENSMUSG00000084781",493.159685793577,-0.597865072643712,0.146417198690229,-4.08329812338916,4.44010020706147e-05,0.000759645289156955
"ENSMUSG00000075020",253.985994621127,-2.93740696879669,0.178803000585122,-16.4281749142028,1.20223137164592e-60,1.92934090521738e-57
"ENSMUSG00000005087",36.2189547808013,1.73220334014754,0.426818385502555,4.05840844486576,4.94082968090682e-05,0.00082939785271122
"ENSMUSG00000027210",2485.07268719337,-0.822521546625143,0.124540354342927,-6.60445805670581,3.98974146017985e-11,2.6567373839405e-09
"ENSMUSG00000027298",54.1181656379309,-1.36752983467167,0.357923309926604,-3.820734209661,0.000133054983530129,0.00197709849601066
"ENSMUSG00000098488",34.4902377137315,1.32851046482686,0.500856965319003,2.65247477187566,0.00799040988723462,0.0528595960248082
"ENSMUSG00000074899",60.2688746815939,1.10765893866483,0.357245585174173,3.100553189831,0.00193159518178367,0.0175496765390579
"ENSMUSG00000060802",119.926143022208,1.80635808130176,0.284822962985732,6.34203809400106,2.26745228087974e-10,1.32803190523934e-08
"ENSMUSG00000033256",421.954478360461,-0.760689220487769,0.125752683987751,-6.04908934239419,1.45666866228903e-09,7.36019251962221e-08
"ENSMUSG00000044364",113.261073798153,-0.601711045306264,0.225196061773378,-2.67194301964208,0.00754134527871269,0.0507648947285156
"ENSMUSG00000060257",161.52300258438,-0.946935763237651,0.21468278590581,-4.41086023382011,1.02960762719119e-05,0.000210485900651772
"ENSMUSG00000038180",40.0836590196382,-1.10209444038492,0.376400954031262,-2.92797993358269,0.00341172063270768,0.0277221735259204
"ENSMUSG00000037820",13.266965062291,1.55595221111612,0.645850481850012,2.40915235777043,0.0159896213298251,0.0892837310720364
"ENSMUSG00000086653",29.3707912239606,4.854153217501,0.767224369867211,6.32690176192023,2.50132484338887e-10,1.45439351763422e-08
"ENSMUSG00000053141",1345.94388965698,-0.852521417426372,0.139525077574012,-6.11016623140126,9.95274182764311e-10,5.14628647363934e-08
"ENSMUSG00000054457",29.4110601600827,-1.1690830145616,0.419783252993094,-2.78496820972712,0.00535329712690375,0.0392181505297959
"ENSMUSG00000035226",1284.0016612786,-0.650308377068142,0.114813847179108,-5.66402392259943,1.47863778778785e-08,6.00738714390366e-07
"ENSMUSG00000085046",41.7247737692963,-1.04823881296762,0.426203270105152,-2.45948092493284,0.0139138091328195,0.0807262505290988
"ENSMUSG00000087617",775.18685493518,1.08741850472666,0.275092129296938,3.95292481651804,7.72016997926889e-05,0.00121822308581423
"ENSMUSG00000017969",173.12178948694,0.591100326420635,0.172019876198998,3.43623271613585,0.000589864061344909,0.0067809014731111
"ENSMUSG00000086098",124.594223569795,0.617573948641483,0.200912819142017,3.07384044123609,0.0021132242244958,0.0188714128281543
"ENSMUSG00000027544",1076.40314087395,-0.610500017612345,0.106647597592284,-5.72446104174144,1.03762614338946e-08,4.34241689664945e-07
"ENSMUSG00000047907",335.051821811678,-0.612461092322022,0.179495565852755,-3.41212380045333,0.000644588314251371,0.00727139422226773
"ENSMUSG00000008999",767.400220222354,-0.963377784175356,0.140307582969892,-6.8661847334515,6.59416721769098e-12,4.94500913595817e-10
"ENSMUSG00000078866",29.3579239165066,1.02352388224416,0.431796688590206,2.37038381555429,0.0177696278501233,0.0968308956668178
"ENSMUSG00000038963",241.832295433162,0.724324749062487,0.154858976531311,4.67731845635719,2.90650696564596e-06,6.84928396250901e-05
"ENSMUSG00000027577",1082.06992729479,-0.679198741266534,0.113526969749498,-5.98270827421196,2.19457619472076e-09,1.07702014595959e-07
"ENSMUSG00000016346",1085.69567556936,-0.599349619717665,0.124908759497516,-4.79829935169266,1.60018499360974e-06,4.04405807518884e-05
"ENSMUSG00000068270",77.6911400243575,-1.21247965273467,0.340436979093784,-3.56153921927693,0.000368687021030569,0.00460801348403315
"ENSMUSG00000046269",63.0900260242202,-0.696156484966465,0.279324655898027,-2.49228440908063,0.0126924358394206,0.0754680290296485
"ENSMUSG00000031167",430.296997193089,0.70261327646444,0.145054671005954,4.84378249657055,1.27390381923262e-06,3.30268311648547e-05
"ENSMUSG00000047344",98.2021758965778,3.1370428544875,0.348602028650272,8.99892311766974,2.27942465891323e-19,4.81318512187362e-17
"ENSMUSG00000031174",584.738394511229,0.941459058284111,0.14955948329159,6.29488038848456,3.07636984797187e-10,1.74450824453189e-08
"ENSMUSG00000084990",12.3579566909598,1.57228208386243,0.666475966732281,2.35909794552878,0.0183194198822578,0.0990355234880277
"ENSMUSG00000085396",2073.32278247955,0.627450598506801,0.225910979282515,2.77742410085407,0.00547916350432865,0.0398593000532485
"ENSMUSG00000083798",14.7272803222452,1.563519262445,0.615186589250795,2.54153664882248,0.0110366375030773,0.067782609509906
"ENSMUSG00000031133",21.7070450030567,1.28776330350871,0.523845435759852,2.45828867753859,0.0139600908536635,0.0809070198698418
"ENSMUSG00000073130",37.4222393619881,-0.989515163579373,0.412273275523386,-2.40014384226863,0.0163886304010565,0.0910681235028235
"ENSMUSG00000057836",32.5999235609129,1.32641157242477,0.542278785469383,2.44599569071591,0.0144452727029846,0.0829401561135948
"ENSMUSG00000073125",28.7022256128049,2.01144070776273,0.61825452877796,3.2534184775622,0.00114025437862317,0.0115231752318291
"ENSMUSG00000031374",123.060247778701,1.6201879868162,0.227243993213446,7.12972855258,1.0056705885953e-12,8.44973906061644e-11
"ENSMUSG00000031394",35.2810993436051,-0.9412258671144,0.361499707689514,-2.60366978753632,0.00922315714697325,0.05906353786697
"ENSMUSG00000025666",55.4731700782891,0.954181523213809,0.317154775253978,3.00856741775273,0.00262482557511036,0.022537828159107
"ENSMUSG00000035150",179.752672036279,-0.851819556778519,0.188902810983555,-4.50930058871742,6.50416984051323e-06,0.000141626753867783
"ENSMUSG00000031297",33.4458462532215,-1.33790391277311,0.420713836116099,-3.18008061043162,0.00147234088921229,0.0140651521889635
"ENSMUSG00000085715",1131.06251833001,-10.5323762429302,2.19684350495906,-4.794322499147,1.63225512619096e-06,4.11862111086675e-05
"ENSMUSG00000086503",11720.3324958482,-12.1970826635527,1.69125095244847,-7.21187038853971,5.51884936153835e-13,4.8396991559545e-11
"ENSMUSG00000098262",61.6681050937861,-9.77871450103626,3.63148223738154,-2.69276120928713,0.00708630021017101,0.0486182738978505
"ENSMUSG00000031226",171.446693913197,-0.663714545307517,0.203682192689226,-3.25857914501244,0.00111971638797591,0.011351363609752
"ENSMUSG00000083898",61.1654991142857,0.784979249556847,0.284463635756982,2.75950649181556,0.00578887369667295,0.041547336799735
"ENSMUSG00000067377",17.6598307162196,1.77678203486967,0.630630488630095,2.81746928970931,0.0048403743405388,0.0365029734102287
"ENSMUSG00000000223",23.3293034262047,1.77685424368077,0.514904754959507,3.45084061968025,0.00055884348325021,0.00647532145790568
"ENSMUSG00000054034",589.715453119329,-0.61187754322357,0.115233539987986,-5.30989105504669,1.09690784174996e-07,3.70593200934807e-06
"ENSMUSG00000042712",1604.23026777438,-0.673874879606719,0.118365919837903,-5.69314951913152,1.24717077990398e-08,5.14514053365015e-07
"ENSMUSG00000042282",19.0153233280204,-1.18132358345319,0.496034754874168,-2.38153389827063,0.0172407038997338,0.0946557701617955
"ENSMUSG00000031293",96.9686783848324,-0.878772848117806,0.261194885138915,-3.3644336015632,0.000767009373975098,0.00841351089101324
"ENSMUSG00000081137",119.973648000127,0.596632545850518,0.210613521460275,2.83283115781839,0.00461377486808562,0.0352748256708137
"ENSMUSG00000027500",23.8498501261453,1.11258553418963,0.45692652120716,2.43493315128717,0.0148945411003916,0.0846414998509506
"ENSMUSG00000040289",219.827640260308,-0.96012213327499,0.206092178885449,-4.6587024236793,3.18208803243721e-06,7.44404500649452e-05
"ENSMUSG00000027530",39.6216799047545,-0.960531421051454,0.389866508783163,-2.46374438278741,0.0137494128513664,0.0801200353808015
"ENSMUSG00000039717",284.50325363927,-1.04878540204628,0.151251641246556,-6.93404311783071,4.08979908594853e-12,3.17068095320299e-10
"ENSMUSG00000027562",7180.87328425309,-0.963103625895701,0.0879336267228734,-10.9526203090766,6.45527462386529e-28,2.87761797677195e-25
"ENSMUSG00000003617",167.329718626899,1.4257629051104,0.266350006930464,5.35296740383649,8.65234402463473e-08,2.9925176057616e-06
"ENSMUSG00000027674",65.2044154504352,-0.695004955667873,0.270329324332631,-2.57095658187898,0.010141804098237,0.0636256847101046
"ENSMUSG00000105265",248.420188828074,1.16505260888849,0.181177693230123,6.43044178407051,1.27233603781359e-10,7.82316043480172e-09
"ENSMUSG00000105095",116.248922350032,0.631508406604015,0.253728599603354,2.48891298651879,0.0128134321718046,0.0758782138350997
"ENSMUSG00000027712",100.592139528365,-0.753775159365991,0.251090981085486,-3.00200013599597,0.00268212055914009,0.0229316306516144
"ENSMUSG00000051444",68.2075050814537,0.723154897392337,0.269536562385097,2.68295659406362,0.00729744610444594,0.0498027942876888
"ENSMUSG00000054779",19.0315165887209,1.9298497531856,0.59143787270216,3.26297966744758,0.00110247429259588,0.0112262103093773
"ENSMUSG00000037225",664.458804898406,4.5630656396205,0.164675267501318,27.7094776213677,5.3679261844106e-169,4.30722397037106e-165
"ENSMUSG00000050174",140.937643307845,2.16382327520165,0.232440319814344,9.30915633281674,1.28851743557623e-20,3.01813753844575e-18
"ENSMUSG00000049100",1014.14407246422,-0.594330783455723,0.109383383607013,-5.43346497298896,5.52701370469873e-08,1.96233442329658e-06
"ENSMUSG00000097885",94.7651362235089,0.68522498372001,0.24807212513734,2.76220064362591,0.00574131840136928,0.0413539846073493
"ENSMUSG00000027803",11.5743380411584,2.17247327635667,0.726751355038234,2.98929374028119,0.00279623168302381,0.0236822276637578
"ENSMUSG00000036432",413.412294142828,-0.635758941858922,0.125566576441298,-5.06312236804623,4.12444925321182e-07,1.21895325258828e-05
"ENSMUSG00000103502",25.1442989395407,-1.63204138784905,0.443846045192277,-3.67704388836457,0.000235952456764409,0.00319002950813415
"ENSMUSG00000036885",85.0107710832073,-0.961969029068547,0.268266363832587,-3.58587269505344,0.000335952827963524,0.00426195334637046
"ENSMUSG00000074580",78.8663803420293,-1.43455749503527,0.263346672327057,-5.44741075464836,5.11083442693129e-08,1.83486959470678e-06
"ENSMUSG00000034640",486.305469216866,-1.47238482945725,0.161820634757775,-9.09886944678735,9.12769866815507e-20,2.03446261425767e-17
"ENSMUSG00000028086",2849.46787443946,0.629026723611995,0.0693966075139507,9.06422873028112,1.25488877296763e-19,2.68512733714461e-17
"ENSMUSG00000028082",79.8350429872973,0.982279762561407,0.298582260909568,3.28981286285763,0.00100254034314574,0.0104109302264749
"ENSMUSG00000028072",63.1640570874267,0.780658857659409,0.288523055368433,2.70570702456529,0.00681591490370559,0.0472287575020153
"ENSMUSG00000028063",669.357679756729,-1.07393767743029,0.268186495844239,-4.00444352744003,6.21636384983268e-05,0.00100564724861003
"ENSMUSG00000041263",202.339837139229,-0.756435178067587,0.160960915528355,-4.69949599618381,2.60804335085931e-06,6.21900144050375e-05
"ENSMUSG00000074467",42.7161110892777,0.955818604302599,0.381007515876718,2.50866075988872,0.0121189809277094,0.0728682674889025
"ENSMUSG00000042626",108.757903791147,0.585541926034449,0.229486791315564,2.55152779241781,0.0107251769720964,0.0663266435638547
"ENSMUSG00000074457",30.8505747580932,1.0560700965317,0.430337050907214,2.45405338514392,0.0141256009153064,0.0815538034893519
"ENSMUSG00000001025",16.8261111236412,1.85231533241123,0.664697789065031,2.78670301433785,0.00532472534636514,0.0390723330399944
"ENSMUSG00000038550",1074.60512237099,-0.795159835919686,0.129199569055642,-6.15450842237128,7.53107220245856e-10,3.98873421468828e-08
"ENSMUSG00000093507",37.8743406096155,-0.920159532934171,0.380437527724364,-2.41868760539536,0.0155766110089065,0.0874033054094165
"ENSMUSG00000103940",19.381631982585,-1.51817614628058,0.556644335296335,-2.72737195012029,0.00638410307495116,0.0448367991889787
"ENSMUSG00000027878",357.878144759072,0.944010844721488,0.177233093621167,5.32638022298079,1.00189294432189e-07,3.42093148308037e-06
"ENSMUSG00000027848",32.2031685847226,1.14425243113618,0.430426326294488,2.65841646115604,0.00785088114741408,0.0523870855108945
"ENSMUSG00000032902",268.641274698635,-0.884271080943547,0.158258223894529,-5.5875205672273,2.30334486156668e-08,8.9285213377831e-07
"ENSMUSG00000048458",414.693894662001,-0.603688547406954,0.135959723581582,-4.44020134422171,8.98747515714832e-06,0.000188291124441144
"ENSMUSG00000056260",551.104289457549,0.624437713069961,0.157829239776178,3.95641336139927,7.60834640004473e-05,0.00120412961565994
"ENSMUSG00000047959",532.770545439315,-0.748863298650181,0.134873942359988,-5.55232008160192,2.81902803115339e-08,1.07203227118364e-06
"ENSMUSG00000027894",409.418120539834,-0.776878115048449,0.141338738283309,-5.49656891298424,3.87251804103454e-08,1.4286475752304e-06
"ENSMUSG00000014599",44.8283320235473,2.78196498895153,0.408522542303123,6.80982002429457,9.77209193870511e-12,7.22684476646727e-10
"ENSMUSG00000027890",80.2389727680673,1.05542193030585,0.263894583313175,3.99940732793798,6.35013067142594e-05,0.00102522029190185
"ENSMUSG00000033721",33.6252927312856,1.44579643743229,0.405176642633522,3.56831141112939,0.000359289322299724,0.00451517231344243
"ENSMUSG00000074264",1508.32662186483,0.793595592126124,0.245882523557122,3.22753964228678,0.00124859738861466,0.0123611911736509
